SURVEY_OPS,FRACTION_SUBSAMPLED,TOT_wgt_G_upscaled,TOT_No_upscaled,SPCODE,FAMILY,SCIENTIFIC_NAME,COMMON_NAME,OTU_NAME,T_FIELD,COUNT,AM_SPECIMEN,ANFC_SPECIMEN,WT_G,LENGTH_CODE,MAX_LENGTH_MM,MEASURED_COUNT,WEIGHT_MEASURED,RESTSAM_WT_G,CALCULATED_WT_G,CALCULATED_COUNTS,SITE_ID,GEAR,ON_BOTTOM_TIME,ON_BOTTOM_LATITUDE,ON_BOTTOM_LONGITUDE,ON_BOTTOM_DEPTH_M,OFF_BOTTOM_TIME,OFF_BOTTOM_LATITUDE,OFF_BOTTOM_LONGITUDE,OFF_BOTTOM_DEPTH_M,BOTTOM_DURATION_MINS,AFMA_UnitCode,AFMA_UnitCodeName,AFMA_CodeNote
IN2023_V05_113,1,111362,1237,37441001,Scombridae,Scomber australasicus,Blue Mackerel,,T,1237,0,0,111362,FL,240,50,4502,106860,111362,1237,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,97,3,37288007,Triglidae,Lepidotrigla modesta,Cocky Gurnard,,T,3,0,0,97,FL,158,3,97,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,117980,2077,37337002,Carangidae,Trachurus declivis,Common Jack Mackerel,,T,2077,0,0,117980,FL,202,50,2840,115140,117980,2077,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,HMG,Jack Mackerel,
IN2023_V05_113,1,310,1,37400001,Uranoscopidae,Xenocephalus armatus,Bulldog Stargazer,,T,1,0,0,310,FL,274,1,310,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,642,3,37288001,Triglidae,Chelidonichthys kumu,Red Gurnard,,T,3,0,0,642,FL,322,3,642,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,112,1,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,T,1,0,0,112,FL,206,1,112,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,TRS,Silver Warehou,
IN2023_V05_113,1,46,1,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,T,1,0,0,46,SL,155,1,46,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,658,1,37039001,Myliobatidae,Myliobatis tenuicaudatus,Southern Eagle Ray,,T,1,0,0,658,DW,369,1,658,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,19261,99,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,99,0,0,19261,FL,462,99,19261,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,FLT,Flathead,
IN2023_V05_113,1,268,2,37367005,Pentacerotidae,Zanclistius elevatus,Blackspot Boarfish,,T,2,0,0,268,FL,182,2,268,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,360,6,37345001,Emmelichthyidae,Emmelichthys nitidus,Redbait,,T,6,0,0,360,FL,197,6,360,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,158,2,37377002,Cheilodactylidae,Nemadactylus douglasii,Grey Morwong,,T,2,0,0,158,FL,171,2,158,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,334,1,37038002,Urolophidae,Urolophus cruciatus,Banded Stingaree,,T,1,0,0,334,TL,299,1,334,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,2250,20,37439002,Gempylidae,Rexea solandri,Gemfish,,T,20,0,0,2250,FL,294,20,2250,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,GEME,Gemfish East,
IN2023_V05_113,1,908,2,37028002,Narcinidae,Narcinops tasmaniensis,Tasmanian Numbfish,,T,2,0,0,908,TL,377,2,908,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,8796,63,37465005,Monacanthidae,Meuschenia scaber,Velvet Leatherjacket,,T,63,0,0,8796,FL,237,50,6966,1830,8796,63,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,6128,109,37330014,Sillaginidae,Sillago flindersi,Eastern School Whiting,,T,109,0,0,6128,FL,223,100,5639,489,6128,109,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,WHS,School Whiting,
IN2023_V05_113,1,1546,3,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,3,0,2,1546,TL,381,3,1546,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,1948,7,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,7,0,0,1948,FL,233,7,1948,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,1470,2,37031002,Rajidae,Dentiraja australis,Sydney Skate,,T,2,1,1,1470,TL,483,2,1470,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,832,6,37038903,Urolophidae,Urolophus spp.,,,T,6,0,3,832,TL,416,6,832,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,3297,9,37038004,Urolophidae,Urolophus paucimaculatus,Sparsely-spotted Stingaree,,T,9,1,1,3297,TL,411,9,3297,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,2,1,37460001,Bothidae,Lophonectes gallus,Crested Flounder,,T,1,1,0,2,FL,76,1,2,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,14,2,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,2,0,0,14,FL,99,2,14,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,8,1,37126000,Paralepididae,Paralepididae,barracudinas,,T,1,0,1,8,FL,202,1,8,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,280,2,37465006,Monacanthidae,Nelusetta ayraud,Ocean Jacket,,T,2,0,0,280,FL,295,2,280,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,JAC,Ocean Jackets,of interest but not Quota
IN2023_V05_113,1,2,1,37068000,Ophichthidae,Ophichthidae,snake eels,,T,1,0,1,2,TL,206,1,2,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,1726,1,37027006,Trygonorrhinidae,Trygonorrhina fasciata,Eastern Fiddler Ray,,T,1,0,1,1726,TL,657,1,1726,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,8660,1,37007003,Heterodontidae,Heterodontus galeatus,Crested Hornshark,,T,1,0,0,8660,TL,935,1,8660,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,2760,1,37007001,Heterodontidae,Heterodontus portusjacksoni,Port Jackson Shark,,T,1,0,0,2760,TL,710,1,2760,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,840,1,37031002,Rajidae,Dentiraja australis,Sydney Skate,,T,1,0,0,840,TL,485,1,840,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,6280,1,37024004,Squatinidae,Squatina albipunctata,Eastern Angelshark,,T,1,0,0,6280,TL,1200,1,6280,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_113,1,5760,1,37024001,Squatinidae,Squatina australis,Australian Angelshark,,T,1,0,0,5760,TL,820,1,5760,,,,N43.2,McKenna semi V-wing fish trawl,12/07/2023 20:47,-36.920551,150.127314,93,12/07/2023 21:18,-36.9456,150.120139,89,30,,,
IN2023_V05_117,1,1746,9,37377002,Cheilodactylidae,Nemadactylus douglasii,Grey Morwong,,T,9,0,2,1746,FL,301,9,1746,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,128502,392,37465006,Monacanthidae,Nelusetta ayraud,Ocean Jacket,,T,392,3,3,128502,FL,402,100,32782,95720,128502,392,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,JAC,Ocean Jackets,of interest but not Quota
IN2023_V05_117,1,18,4,37258003,Berycidae,Centroberyx affinis,Redfish,,T,4,0,0,18,FL,64,4,18,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,RED,Redfish,
IN2023_V05_117,1,2510,5,37028002,Narcinidae,Narcinops tasmaniensis,Tasmanian Numbfish,,T,5,0,0,2510,TL,408,5,2510,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,6100,18,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,18,1,0,6100,FL,582,18,6100,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,FLT,Flathead,
IN2023_V05_117,1,246,1,37326002,Priacanthidae,Cookeolus japonicus,Longfin Bigeye,,T,1,0,1,246,FL,208,1,246,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,160,1,37439002,Gempylidae,Rexea solandri,Gemfish,,T,1,0,0,160,FL,286,1,160,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,GEME,Gemfish East,
IN2023_V05_117,1,100,1,37441001,Scombridae,Scomber australasicus,Blue Mackerel,,T,1,0,0,100,FL,220,1,100,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,410,1,37288001,Triglidae,Chelidonichthys kumu,Red Gurnard,,T,1,1,0,410,FL,340,1,410,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,200,4,37288007,Triglidae,Lepidotrigla modesta,Cocky Gurnard,,T,4,0,0,200,FL,163,4,200,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,318,1,37326001,Priacanthidae,Priacanthus macracanthus,Spotted Bigeye,,T,1,0,1,318,FL,290,1,318,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,4400,9,37038002,Urolophidae,Urolophus cruciatus,Banded Stingaree,,T,9,1,0,4400,TL,355,9,4400,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,844,3,37264002,Cyttidae,Cyttus australis,Silver Dory,,T,3,1,0,844,FL,389,3,844,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,1628,6,37038004,Urolophidae,Urolophus paucimaculatus,Sparsely-spotted Stingaree,,T,6,0,0,1628,TL,360,6,1628,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,182,2,37367005,Pentacerotidae,Zanclistius elevatus,Blackspot Boarfish,,T,2,0,0,182,FL,165,2,182,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,13524,110,37465005,Monacanthidae,Meuschenia scaber,Velvet Leatherjacket,,T,110,2,0,13524,FL,242,100,12321,1203,13524,110,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,606,2,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,2,1,0,606,TL,343,2,606,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,476,2,37355029,Mullidae,Upeneichthys vlamingii,Bluespotted Goatfish,,T,2,1,0,476,FL,237,2,476,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,52,2,37038903,Urolophidae,Urolophus spp.,,,T,2,2,0,52,TL,138,2,52,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,7982,17,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,17,0,0,7982,FL,250,17,7982,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,5368,2,37027006,Trygonorrhinidae,Trygonorrhina fasciata,Eastern Fiddler Ray,,T,2,1,1,5368,TL,765,2,5368,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,7638,156,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,156,0,0,7638,FL,171,100,4898,2740,7638,156,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,6610,2,37027006,Trygonorrhinidae,Trygonorrhina fasciata,Eastern Fiddler Ray,,T,2,0,0,6610,TL,940,2,6610,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_117,1,720,1,37031002,Rajidae,Dentiraja australis,Sydney Skate,,T,1,0,0,720,TL,460,1,720,,,,N43.3,McKenna semi V-wing fish trawl,13/07/2023 2:44,-36.864805,150.123918,93,13/07/2023 3:13,-36.889189,150.118689,91,30,,,
IN2023_V05_097,1,967,14,37288004,Peristediidae,Peristedion picturatum,Robust Amour Gurnard,,T,14,3,7,967,FL,273,14,967,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,274,1,37031009,Arhynchobatidae,Pavoraja nitida,Peacock Skate,,T,1,1,0,274,TL,350,1,274,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,7998,717,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,717,5,5,7998,FL,132,50,558,7440,7998,717,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,509,1,37377002,Cheilodactylidae,Nemadactylus douglasii,Grey Morwong,,T,1,0,0,509,FL,291,1,509,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,3997,9,37264004,Zeidae,Zeus faber,John Dory,,T,9,1,1,3997,FL,378,9,3997,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,DOJ,John Dory,
IN2023_V05_097,1,1848,3,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,3,0,0,1848,FL,473,3,1848,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,FLT,Flathead,
IN2023_V05_097,1,50705,1204,37232003,Macrouridae,Coelorinchus mirus,Gargoyle Fish,,T,1204,0,0,50705,FL,269,50,2105,48600,50705,1204,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,790,2,37038002,Urolophidae,Urolophus cruciatus,Banded Stingaree,,T,2,1,1,790,TL,336,2,790,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,1401,1,37378002,Latridae,Latridopsis forsteri,Bastard Trumpeter,,T,1,0,1,1401,FL,405,1,1401,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,10992,25,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,25,1,4,10992,TL,460,25,10992,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,706,3,37028002,Narcinidae,Narcinops tasmaniensis,Tasmanian Numbfish,,T,3,0,2,706,TL,319,3,706,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,308,1,37228002,Ophidiidae,Genypterus blacodes,Pink Ling,,T,1,0,1,308,FL,401,1,308,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,LIG,Pink Ling,
IN2023_V05_097,1,38093,92,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,92,0,0,38093,FL,325,50,20793,17300,38093,92,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,844,1,37039001,Myliobatidae,Myliobatis tenuicaudatus,Southern Eagle Ray,,T,1,1,0,844,DW,395,1,844,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,3608,9,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,9,2,2,3608,FL,376,9,3608,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,LAT,Latchet,of interest but not Quota
IN2023_V05_097,1,116,1,37288005,Triglidae,Pterygotrigla andertoni,Painted Latchet,,T,1,0,1,116,FL,194,1,116,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,374,5,37337002,Carangidae,Trachurus declivis,Common Jack Mackerel,,T,5,0,0,374,FL,234,5,374,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,HMG,Jack Mackerel,
IN2023_V05_097,1,959,1,37023002,Pristiophoridae,Pristiophorus cirratus,Common Sawshark,,T,1,0,1,959,TL,795,1,959,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,SHWF,Sawshark,
IN2023_V05_097,1,1172,6,37390001,Pinguipedidae,Parapercis allporti,Barred Grubfish,,T,6,2,2,1172,FL,260,6,1172,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,469,1,37400001,Uranoscopidae,Xenocephalus armatus,Bulldog Stargazer,,T,1,1,0,469,FL,312,1,469,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,2222,2,37017001,Triakidae,Mustelus antarcticus,Gummy Shark,,T,2,1,0,2222,TL,728,2,2222,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,SHG,Gummy Shark,
IN2023_V05_097,1,535,2,37367002,Pentacerotidae,Paristiopterus labiosus,Giant Boarfish,,T,2,1,1,535,FL,294,2,535,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,8611,143,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,143,0,0,8611,FL,274,100,6030,2580.5,8610.5,143,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,114,1,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,1,1,0,114,TL,343,1,114,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,29072,319,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,T,319,0,0,29072,SL,243,50,4556,24516,29072,319,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,468,1,37015009,Pentanchidae,Figaro boardmani,Sawtail Catshark,,T,1,0,1,468,TL,542,1,468,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,104,2,37326901,Priacanthidae,Priacanthus spp.,red bullseye,,T,2,1,1,104,FL,156,2,104,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,66,13,37311053,Acropomatidae,Verilus anomalus,Threespine Cardinalfish,,T,13,0,0,66,FL,102,13,66,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,2222,12,37287001,Sebastidae,Helicolenus percoides,Reef Ocean Perch,,T,12,1,5,2222,FL,256,12,2222,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,REG,Ocean Perch,
IN2023_V05_097,1,1,1,37067922,Congridae,Congridae,,,T,1,0,1,1,TL,53,1,1,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,76,1,37367005,Pentacerotidae,Zanclistius elevatus,Blackspot Boarfish,,T,1,0,0,76,FL,142,1,76,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,71,1,37439002,Gempylidae,Rexea solandri,Gemfish,,T,1,0,0,71,FL,232,1,71,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,GEME,Gemfish East,
IN2023_V05_097,1,95,1,37288001,Triglidae,Chelidonichthys kumu,Red Gurnard,,T,1,1,0,95,FL,211,1,95,,,,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
IN2023_V05_097,1,26700,78,37467004,Tetraodontidae,Sphoeroides pachygaster,Balloonfish,,T,78,2,2,26700,FL,365,50,17120,9580,26700,78,N45.1,McKenna semi V-wing fish trawl,9/07/2023 21:14,-36.371198,150.318552,193,9/07/2023 21:44,-36.395622,150.313418,200,30,,,
