SPCODE,OTU_NAME,COUNT,WT_G,T_FIELD,OPER_ID,VOYAGE_ID,SITE_ID,VYG_OPN_NO,SPECIES_BARCODE,FISH_NO,LENGTH_MM,WEIGHT_G,LENGTH_CODE,SEX_CODE,TISSUE,BIOLOGICALS_COMMENTS,FISH_COMMENTS,DISSECTED_AT_SEA_Y_N,
37445006,(null),10,3090,S,127,IN2023_V05,N37.2,127,10071093,7,267,278,FL,(null),10081160,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,1,270,284,FL,(null),10081381,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,2,239,176,FL,(null),10081404,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,3,275,336,FL,(null),10081472,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,4,263,248,FL,(null),10081494,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,5,253,224,FL,(null),10082319,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,6,285,314,FL,(null),10081433,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,7,277,288,FL,(null),10081499,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,8,261,272,FL,(null),10082290,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,9,270,288,FL,(null),10081493,(null),(null),Y,
37445006,(null),13,3294,T,128,IN2023_V05,N37.3,128,10071115,10,227,156,FL,(null),10082514,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,1,462,752,FL,(null),10082525,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,2,316,196,FL,(null),10082584,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,3,301,220,FL,(null),10082439,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,4,325,262,FL,(null),10082521,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,5,264,130,FL,(null),10083282,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,6,284,180,FL,(null),10083284,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,7,273,128,FL,(null),10083335,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,8,285,166,FL,(null),10083305,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,9,144,18,FL,(null),10083276,(null),(null),Y,
37296001,(null),17,2548,T,79,IN2023_V05,N39.1,79,10070700,10,195,46,FL,(null),10083342,(null),(null),Y,
37264004,(null),4,878,T,79,IN2023_V05,N39.1,79,10070713,1,162,78,FL,(null),,(null),(null),Y,
37264004,(null),4,878,T,79,IN2023_V05,N39.1,79,10070713,2,313,520,FL,(null),,(null),(null),Y,
37264004,(null),4,878,T,79,IN2023_V05,N39.1,79,10070713,3,150,64,FL,(null),,(null),(null),Y,
37264004,(null),4,878,T,79,IN2023_V05,N39.1,79,10070713,4,244,216,FL,(null),,(null),(null),Y,
37038014,(null),1,1556,T,79,IN2023_V05,N39.1,79,10070729,1,522,1556,TL,U,10083328,(null),(null),Y,
37264002,(null),3,300,T,79,IN2023_V05,N39.1,79,10070716,1,209,124,FL,(null),10083334,(null),(null),Y,
37264002,(null),3,300,T,79,IN2023_V05,N39.1,79,10070716,2,159,54,FL,(null),10083271,(null),(null),Y,
37264002,(null),3,300,T,79,IN2023_V05,N39.1,79,10070716,3,202,122,FL,(null),10083300,(null),(null),Y,
37445005,(null),4,592,T,79,IN2023_V05,N39.1,79,10070731,1,199,133,FL,(null),10082605,(null),(null),Y,
37445005,(null),4,592,T,79,IN2023_V05,N39.1,79,10070731,2,196,122,FL,(null),10082599,(null),(null),Y,
37445005,(null),4,592,T,79,IN2023_V05,N39.1,79,10070731,3,198,119,FL,(null),10083189,(null),(null),Y,
37445005,(null),4,592,T,79,IN2023_V05,N39.1,79,10070731,4,181,218,FL,(null),10082522,(null),(null),Y,
37038002,(null),1,889,T,79,IN2023_V05,N39.1,79,10070730,1,288,889,TL,F,10083273,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,1,238,83,FL,(null),10083295,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,2,266,118,FL,(null),10083357,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,3,248,107,FL,(null),10083350,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,4,268,111,FL,(null),10083323,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,5,256,100,FL,(null),10083355,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,6,262,98,FL,(null),10082571,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,7,249,90,FL,(null),10082602,(null),(null),Y,
37439002,(null),8,814,T,79,IN2023_V05,N39.1,79,10070733,8,258,107,FL,(null),10082576,(null),(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,1,132,40,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,2,120,34,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,3,94,12,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,4,161,62,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,5,140,42,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,6,124,26,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,7,134,42,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,8,103,18,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,9,107,16,FL,(null),,BAGGED WHOLE,(null),Y,
37287001,(null),403,12928,T,79,IN2023_V05,N39.1,79,10070737,10,110,20,FL,(null),,BAGGED WHOLE,(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,1,152,32,FL,(null),10083243,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,2,155,34,FL,(null),10083183,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,3,200,64,FL,(null),10082564,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,4,159,36,FL,(null),10082594,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,5,146,30,FL,(null),10082582,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,6,147,30,FL,(null),10082600,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,7,157,38,FL,(null),10082534,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,8,144,32,FL,(null),10082580,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,9,141,26,FL,(null),10082562,(null),(null),Y,
37330014,(null),216,7102,T,79,IN2023_V05,N39.1,79,10070739,10,143,26,FL,(null),10083184,(null),(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,1,251,264,FL,(null),10082518,(null),(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,2,250,354,FL,(null),10082488,(null),(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,3,204,160,FL,(null),10082457,(null),(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,4,222,234,FL,(null),10082388,(null),(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,5,200,152,FL,(null),10082397,(null),(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,6,141,49,FL,(null),,whole fish,(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,7,142,47,FL,(null),,whole fish,(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,8,125,35,FL,(null),,whole fish,(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,9,126,31,FL,(null),,whole fish,(null),Y,
37287001,(null),677,37193,T,78,IN2023_V05,N39.2,78,10070659,10,132,38,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,1,124,50,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,2,103,26,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,3,113,38,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,4,106,31,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,5,100,27,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,6,111,28,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,7,110,42,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,8,108,41,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,9,105,31,FL,(null),,whole fish,(null),Y,
37258003,(null),29,947,T,78,IN2023_V05,N39.2,78,10070661,10,103,35,FL,(null),,whole fish,(null),Y,
37445005,(null),8,962,T,78,IN2023_V05,N39.2,78,10070664,1,209,140,FL,(null),,tissue and gonads in same bag,(null),Y,
37445005,(null),8,962,T,78,IN2023_V05,N39.2,78,10070664,2,195,116,FL,(null),,(null),(null),Y,
37445005,(null),8,962,T,78,IN2023_V05,N39.2,78,10070664,3,195,133,FL,(null),,(null),(null),Y,
37445005,(null),8,962,T,78,IN2023_V05,N39.2,78,10070664,4,177,89,FL,(null),,(null),(null),Y,
37445005,(null),8,962,T,78,IN2023_V05,N39.2,78,10070664,5,189,119,FL,(null),,(null),(null),Y,
37445005,(null),8,962,T,78,IN2023_V05,N39.2,78,10070664,6,188,108,FL,(null),,(null),(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,1,346,294,FL,(null),10082578,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,2,281,156,FL,(null),10082579,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,3,299,176,FL,(null),10082597,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,4,254,106,FL,(null),10082220,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,5,280,156,FL,(null),10082074,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,6,206,46,FL,(null),10082103,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,7,221,66,FL,(null),10082108,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,8,253,102,FL,(null),10082069,tissue and gonads in same bag,(null),Y,
37296001,(null),9,1192,T,78,IN2023_V05,N39.2,78,10070650,9,248,90,FL,(null),10081401,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,1,262,117,FL,(null),10082496,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,2,263,100,FL,(null),10082409,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,3,258,108,FL,(null),10082349,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,4,261,140,FL,(null),10082357,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,5,249,103,FL,(null),10082386,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,6,264,113,FL,(null),10082416,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,7,254,123,FL,(null),10081491,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,8,253,103,FL,(null),10082467,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,9,250,101,FL,(null),10081492,tissue and gonads in same bag,(null),Y,
37439002,(null),85,9492,T,78,IN2023_V05,N39.2,78,10070665,10,263,110,FL,(null),10082209,tissue and gonads in same bag,(null),Y,
37038002,(null),4,704,T,78,IN2023_V05,N39.2,78,10070685,1,289,328,TL,M,10082196,(null),(null),Y,
37038002,(null),4,704,T,78,IN2023_V05,N39.2,78,10070685,2,265,194,TL,M,10082166,(null),(null),Y,
37038002,(null),4,704,T,78,IN2023_V05,N39.2,78,10070685,3,144,40,TL,F,,bagged whole,(null),Y,
37038002,(null),4,704,T,78,IN2023_V05,N39.2,78,10070685,4,210,142,TL,F,10082094,immature,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,1,281,381,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,2,204,172,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,3,194,123,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,4,179,101,FL,(null),,(null),(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,5,275,326,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,6,325,634,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,7,294,522,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,8,262,274,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,9,249,303,FL,(null),,gonad and otolith in same bag,(null),Y,
37264004,(null),12,3864,T,78,IN2023_V05,N39.2,78,10070668,10,327,623,FL,(null),,gonad and otolith in same bag,(null),Y,
37465006,(null),8,1174,T,78,IN2023_V05,N39.2,78,10070687,1,199,70,FL,(null),10083352,(null),(null),Y,
37465006,(null),8,1174,T,78,IN2023_V05,N39.2,78,10070687,2,246,164,FL,(null),10082173,(null),(null),Y,
37465006,(null),8,1174,T,78,IN2023_V05,N39.2,78,10070687,3,199,256,FL,(null),10082169,(null),(null),Y,
37465006,(null),8,1174,T,78,IN2023_V05,N39.2,78,10070687,4,313,316,FL,(null),10082201,(null),(null),Y,
37337062,(null),1,66,T,78,IN2023_V05,N39.2,78,10070689,1,157,66,FL,(null),,bagged whole,(null),Y,
37445006,(null),3,322,T,78,IN2023_V05,N39.2,78,10070692,1,212,118,FL,(null),10083319,tissue and gonads in same bag,(null),Y,
37445006,(null),3,322,T,78,IN2023_V05,N39.2,78,10070692,2,198,104,FL,(null),10083351,tissue and gonads in same bag,(null),Y,
37445006,(null),3,322,T,78,IN2023_V05,N39.2,78,10070692,3,195,100,FL,(null),10082097,tissue and gonads in same bag,(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,1,208,100,FL,(null),10083281,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,2,133,22,FL,(null),10083348,gonad lost,(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,3,142,27,FL,(null),10083288,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,4,222,103,FL,(null),10083279,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,5,167,51,FL,(null),10082551,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,6,217,95,FL,(null),10083317,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,7,173,46,FL,(null),10083278,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,8,166,43,FL,(null),10083314,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,9,162,36,FL,(null),10083316,(null),(null),Y,
37330014,(null),563,27659,T,78,IN2023_V05,N39.2,78,10070647,10,224,106,FL,(null),10083277,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,1,449,628,FL,(null),10083152,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,2,353,310,FL,(null),10083096,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,3,309,527,FL,(null),10083155,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,4,241,88,FL,(null),10083092,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,5,205,52,FL,(null),10083094,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,6,258,128,FL,(null),10083095,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,7,339,339,FL,(null),10083079,(null),check length weight measurements against expected relationship,Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,8,290,224,FL,(null),10083019,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,9,278,150,FL,(null),10083231,(null),(null),Y,
37296001,(null),15,3296,T,81,IN2023_V05,N39.3,81,10070757,10,219,70,FL,(null),10083122,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,1,202,106,FL,(null),10083209,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,2,191,90,FL,(null),10083230,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,3,208,222,FL,(null),10083259,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,4,194,97,FL,(null),10083267,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,5,195,114,FL,(null),10083265,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,6,187,100,FL,(null),10083200,(null),(null),Y,
37445006,(null),7,822,T,81,IN2023_V05,N39.3,81,10070768,7,190,93,FL,(null),10083266,(null),(null),Y,
37445005,(null),3,351,T,81,IN2023_V05,N39.3,81,10070772,1,210,144,FL,(null),,(null),(null),Y,
37445005,(null),3,351,T,81,IN2023_V05,N39.3,81,10070772,2,187,105,FL,(null),,(null),(null),Y,
37445005,(null),3,351,T,81,IN2023_V05,N39.3,81,10070772,3,183,102,FL,(null),,(null),(null),Y,
37258003,(null),1,40,T,81,IN2023_V05,N39.3,81,10070785,1,117,40,FL,(null),10083264,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,1,254,108,FL,(null),10083206,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,2,251,102,FL,(null),10083257,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,3,254,109,FL,(null),10083205,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,4,244,101,FL,(null),10083220,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,5,262,211,FL,(null),10083139,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,6,267,132,FL,(null),10083145,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,7,264,127,FL,(null),10083188,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,8,248,106,FL,(null),10083253,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,9,239,100,FL,(null),10083224,(null),(null),Y,
37439002,(null),35,3871,T,81,IN2023_V05,N39.3,81,10070779,10,244,107,FL,(null),10083233,(null),(null),Y,
37465006,(null),6,436,T,81,IN2023_V05,N39.3,81,10070793,1,146,36,FL,(null),10083114,(null),(null),Y,
37465006,(null),6,436,T,81,IN2023_V05,N39.3,81,10070793,2,188,74,FL,(null),10083168,(null),(null),Y,
37465006,(null),6,436,T,81,IN2023_V05,N39.3,81,10070793,3,188,78,FL,(null),10083161,(null),(null),Y,
37465006,(null),6,436,T,81,IN2023_V05,N39.3,81,10070793,4,200,90,FL,(null),10083158,(null),(null),Y,
37465006,(null),6,436,T,81,IN2023_V05,N39.3,81,10070793,5,195,78,FL,(null),10083128,(null),(null),Y,
37465006,(null),6,436,T,81,IN2023_V05,N39.3,81,10070793,6,189,80,FL,(null),10083130,(null),(null),Y,
37264004,(null),5,2315,T,81,IN2023_V05,N39.3,81,10070780,1,302,570,FL,(null),,(null),(null),Y,
37264004,(null),5,2315,T,81,IN2023_V05,N39.3,81,10070780,2,301,484,FL,(null),,(null),(null),Y,
37264004,(null),5,2315,T,81,IN2023_V05,N39.3,81,10070780,3,279,358,FL,(null),,(null),(null),Y,
37264004,(null),5,2315,T,81,IN2023_V05,N39.3,81,10070780,4,239,247,FL,(null),,(null),(null),Y,
37264004,(null),5,2315,T,81,IN2023_V05,N39.3,81,10070780,5,339,656,FL,(null),,(null),(null),Y,
37038002,(null),4,1552,T,81,IN2023_V05,N39.3,81,10070794,1,298,368,TL,F,10083326,(null),(null),Y,
37038002,(null),4,1552,T,81,IN2023_V05,N39.3,81,10070794,2,256,304,TL,F,10083181,(null),(null),Y,
37264002,(null),2,202,T,81,IN2023_V05,N39.3,81,10070795,1,169,66,FL,(null),10083069,(null),(null),Y,
37264002,(null),2,202,T,81,IN2023_V05,N39.3,81,10070795,2,199,136,FL,(null),10083006,(null),(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,1,148,63,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,2,130,44,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,3,107,25,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,4,216,195,FL,(null),10083241,(null),(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,5,145,49,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,6,135,40,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,7,120,28,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,8,150,52,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,9,141,47,FL,(null),,whole fish,(null),Y,
37287001,(null),974,33009,T,81,IN2023_V05,N39.3,81,10070782,10,146,49,FL,(null),,whole fish,(null),Y,
37330014,(null),141,7676,T,81,IN2023_V05,N39.3,81,10070803,1,160,45,FL,(null),10083329,(null),(null),Y,
37330014,(null),141,7676,T,81,IN2023_V05,N39.3,81,10070803,2,205,90,FL,(null),10083196,(null),(null),Y,
37330014,(null),141,7676,T,81,IN2023_V05,N39.3,81,10070803,3,170,56,FL,(null),10083250,(null),(null),Y,
37330014,(null),141,7676,T,81,IN2023_V05,N39.3,81,10070803,4,196,74,FL,(null),10083201,(null),(null),Y,
37330014,(null),141,7676,T,81,IN2023_V05,N39.3,81,10070803,5,173,56,FL,(null),10083192,(null),(null),Y,
37330014,(null),141,7676,T,81,IN2023_V05,N39.3,81,10070803,6,207,96,FL,(null),10083255,(null),(null),Y,
