SPCODE,SCIENTIFIC_NAME,COMMON_NAME,OPER_ID,VOYAGE_ID,SITE_ID,SPECIES_BARCODE,WEIGHT_G,LENGTH_MM,SEX,SEX_CODE,OTOLITH,OTOLITH_COMMENT,GONAD,TISSUE,STOMACH,HINDGUT,BIOLOGICALS_COMMENTS,FISH_COMMENTS,Species_size
37296001,Platycephalus richardsoni,Tiger Flathead,20,IN2023_V05,N3.2,10070069,274,339,f,F,10080374,(null),10080344,10080416,10080377,10080407,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,20,IN2023_V05,N3.2,10070069,320,332,m,M,10080401,(null),10080371,10080338,10080404,10080341,(null),(null),Platycephalus richardsoni_lg
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,176,212,f,F,(null),(null),(null),10080370,10080400,10080372,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,167,204,f,F,(null),(null),(null),10080373,10080340,10080405,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,105,183,(null),(null),(null),(null),(null),10080367,10080343,10080403,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,25,121,m,M,(null),(null),(null),10080346,10080406,10080376,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,22,114,m,M,(null),(null),(null),10080369,10080402,10080339,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,207,229,m,M,(null),(null),(null),10080336,10080396,10080366,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,149,205,f,F,(null),(null),(null),10080365,10080399,10080335,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,130,192,f,F,(null),(null),(null),10080362,10080395,10080332,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,109,193,m,M,(null),(null),(null),10080452,10080392,10080422,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,20,IN2023_V05,N3.2,10070094,103,177,m,M,(null),(null),(null),10080511,10080512,10080480,(null),(null),Helicolenus percoides
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,136,217,f,F,10080397,(null),10080398,10080337,10080342,10080375,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,134,209,f,F,10080368,(null),10080424,10080454,10080468,10080438,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,132,219,f,F,10080435,(null),10080382,10080453,10080364,10080482,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,114,212,f,F,10080391,(null),10080421,10080361,10080465,10080451,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,104,220,f,F,10080510,(null),10080481,10080334,10080331,10080394,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,128,216,f,F,10080426,(null),10080363,10080439,10080333,10080393,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,110,209,u,U,10080390,(null),(null),10080420,10080330,10080360,no gonad,(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,124,211,f,F,10080294,(null),10080469,10080324,10080450,10080327,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,148,226,f,F,10080312,(null),10080315,10080306,10080321,10080318,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,20,IN2023_V05,N3.2,10070099,130,216,m,M,10080326,(null),10080300,10080314,10080309,10080303,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,158,225,m,U,10080485,(null),10080515,10080488,10080487,10080490,(null),(null),Seriolella punctata
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,117,184,f,F,(null),(null),(null),10080442,10080445,10080475,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,58,156,m,M,(null),(null),(null),10080423,10080462,10080432,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,216,225,m,M,(null),(null),(null),10080473,10080345,10080456,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,61,155,m,M,(null),(null),(null),10080472,10080308,10080443,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,142,202,m,M,(null),(null),(null),10080470,10080449,10080440,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,124,192,m,M,(null),(null),(null),10080437,10080305,10080479,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,77,164,f,F,(null),(null),(null),10080446,10080431,10080467,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,82,169,f,F,(null),(null),(null),10080434,10080461,10080476,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,103,179,m,M,(null),(null),(null),10080464,10080428,10080458,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,22,IN2023_V05,N3.3,10070125,92,170,f,F,(null),(null),(null),10080494,10080425,10080455,(null),(null),Helicolenus percoides
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,126,215,u,U,10080491,(null),10080521,10080518,10080514,10080523,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,160,233,u,U,10080302,(null),10080349,10080493,10080524,10080379,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,144,233,u,U,10080526,(null),10080489,10080531,10080496,10080501,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,80,193,u,U,10080532,(null),10080502,10080295,10080497,10080527,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,128,204,u,U,10080292,(null),10080503,10080533,10080486,10080516,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,98,197,u,(null),10080483,(null),10080519,10080513,10080415,10080291,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,140,220,u,U,10080290,(null),10080385,10080358,10080408,10080355,(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,92,194,(null),(null),10080409,(null),(null),10080289,10080299,10080288,undeveloped,not retained,Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,22,IN2023_V05,N3.3,10070121,102,209,u,(null),10080257,(null),10080348,10080298,10080378,10080297,(null),(null),Seriolella punctata
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,606,433,m,M,10080569,(null),10080560,10080600,10080629,10080599,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,266,339,m,M,10080484,(null),10080492,10080520,10080570,10080552,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,203,315,f,F,10080584,(null),10080614,10080584,10080568,10080628,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,563,424,f,F,10080592,(null),10080625,10080622,10080554,10080565,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,225,322,f,F,10080589,(null),10080559,10080619,10080562,10080595,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,371,379,m,M,10080548,(null),10080611,10080578,10080551,10080581,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,312,349,m,M,10080616,(null),10080586,10080545,10080608,10080556,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,511,391,f,F,10080605,(null),10080596,10080626,10080575,10080566,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,437,381,m,M,10080623,(null),10080590,10080558,10080563,10080593,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,22,IN2023_V05,N3.3,10070138,445,397,m,M,10080567,(null),10080587,10080617,10080620,10080557,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,417,383,m,M,10080591,(null),10080588,10080564,10080621,10080561,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,349,368,f,F,10080798,(null),10080649,10080699,10080759,10080636,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,332,353,m,M,10080354,(null),10080703,10080529,10080684,10080414,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,291,343,m,M,10080540,(null),10080388,10080603,10080658,10080685,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,348,359,m,M,10080577,(null),10080538,10080688,10080387,10080546,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,699,447,m,M,10080495,(null),10080544,10080574,10080604,10080612,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,542,418,f,F,10080715,(null),10080579,10080697,10080549,10080610,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,557,422,f,F,10080576,(null),10080418,10080793,10080413,10080762,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,184,304,m,M,10080547,(null),10080602,10080594,10080542,10080624,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,24,IN2023_V05,N3.1,10070158,298,351,f,F,10080555,(null),10080585,10080583,10080615,10080582,(null),(null),Platycephalus richardsoni_lg
37287001,Helicolenus percoides,Reef Ocean Perch,24,IN2023_V05,N3.1,10070165,166,222,f,F,(null),(null),(null),10080772,10080799,10080802,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,24,IN2023_V05,N3.1,10070165,62,159,f,F,(null),(null),(null),10080739,10080742,10080797,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,24,IN2023_V05,N3.1,10070165,78,176,(null),U,(null),(null),(null),10080752,10080755,10080722,no gonad,(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,24,IN2023_V05,N3.1,10070165,192,215,f,(null),(null),(null),(null),10080785,10080694,10080782,(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,24,IN2023_V05,N3.1,10070165,106,188,f,M,(null),(null),(null),10080788,10080731,10080573,(null),(null),Helicolenus percoides
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,202,289,f,F,(null),(null),(null),10081599,10081556,10081586,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,232,281,m,M,(null),(null),(null),10081557,10081539,10081527,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,216,286,m,M,(null),(null),(null),10081617,10081614,10081510,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,160,255,m,M,(null),(null),(null),10081558,10081613,10081639,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,500,375,f,F,(null),(null),(null),10081600,10081596,10081583,immature,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,175,254,m,M,(null),(null),(null),10081511,10081570,10081555,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,271,299,m,M,(null),(null),(null),10081585,10081524,10081540,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,251,291,m,M,(null),(null),(null),10081526,10081507,10081571,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,197,285,f,F,(null),(null),(null),10081587,10081218,10081616,(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,42,IN2023_V05,N7.1,10070344,142,241,m,M,(null),(null),(null),10081551,10081581,10081569,(null),(null),Urolophus paucimaculatus
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,300,466,(null),(null),(null),(null),(null),10081589,(null),(null),shot2,(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,274,447,(null),(null),(null),(null),(null),10081503,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,318,457,(null),(null),(null),(null),(null),10081619,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,272,446,(null),(null),(null),(null),(null),10081506,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,240,432,(null),(null),(null),(null),(null),10081533,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,306,457,(null),(null),(null),(null),(null),10081536,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,218,396,(null),(null),(null),(null),(null),10081566,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,250,421,(null),(null),(null),(null),(null),10081563,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,272,451,(null),(null),(null),(null),(null),10081560,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,43,IN2023_V05,N7.2,10070345,282,447,(null),(null),(null),(null),(null),10081504,(null),(null),(null),(null),Macruronus novaezelandiae
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,970,502,F,F,10081826,(null),10081828,10081720,10081796,10081690,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,1184,537,F,F,10081627,(null),10081628,10081718,10081688,10081657,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,828,487,F,F,10081658,(null),10081611,10081553,10081515,10081545,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,666,456,F,F,10081716,(null),10081686,10081626,10081630,10081798,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,466,409,F,F,10081855,(null),10081825,10081824,10081656,10081795,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,738,459,F,F,10081765,(null),10081625,10081768,10081660,10081455,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,738,463,F,F,10081651,(null),10081681,10081525,10081652,10081711,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,938,506,F,F,10081622,(null),10081712,10081682,10081582,10081797,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,865,502,F,F,10081523,(null),10081522,10081552,10081562,10081517,(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,43,IN2023_V05,N7.2,10070367,616,446,F,F,10081612,(null),10081521,10081859,10081500,10081709,(null),(null),Platycephalus richardsoni_lg
37228002,Genypterus blacodes,Pink Ling,43,IN2023_V05,N7.2,10070347,854,592,f,F,10081792,(null),10081852,10081764,10081854,10081822,immature,(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,43,IN2023_V05,N7.2,10070347,1380,633,f,F,10081480,(null),10081823,10081757,10081853,10081793,immature,(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,43,IN2023_V05,N7.2,10070347,1058,592,f,F,10081763,(null),10081846,10081845,10081820,10081850,immature,(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,43,IN2023_V05,N7.2,10070347,824,558,m,M,10081447,(null),10081390,10081481,10081398,10081458,immature,(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,43,IN2023_V05,N7.2,10070347,1614,673,f,F,10081417,(null),10081387,10081448,10081428,10081489,(null),(null),Genypterus blacodes
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,95,223,f,F,(null),(null),(null),10082252,10082221,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,293,327,m,M,(null),(null),(null),10082152,10082217,(null),(null),(null),Urolophus paucimaculatus
37445006,Seriolella punctata,Silver Warehou,68,IN2023_V05,N11.2,10070619,140,228,u,(null),(null),otolith with tissue,10082266,10082157,10082183,(null),(null),(null),Seriolella punctata
