SPCODE,SITE_ID,LENGTH_MM,TISSUE,BIOLOGICALS_COMMENTS,SCIENTIFIC_NAME,COMMON_NAME
37258003,N39.2,110,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,108,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,105,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,103,NA,whole fish,Centroberyx affinis,Redfish
37445005,N39.2,209,NA,tissue and gonads in same bag,Seriolella brama,Blue Warehou
37445005,N39.2,195,NA,(null),Seriolella brama,Blue Warehou
37445005,N39.2,195,NA,(null),Seriolella brama,Blue Warehou
37445005,N39.2,177,NA,(null),Seriolella brama,Blue Warehou
37445005,N39.2,189,NA,(null),Seriolella brama,Blue Warehou
37445005,N39.2,188,NA,(null),Seriolella brama,Blue Warehou
37296001,N39.2,346,10082578,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,281,10082579,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,299,10082597,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,254,10082220,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,280,10082074,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,206,10082103,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,221,10082108,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,253,10082069,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37296001,N39.2,248,10081401,tissue and gonads in same bag,Platycephalus richardsoni,Tiger Flathead
37439002,N39.2,262,10082496,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,263,10082409,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,258,10082349,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,261,10082357,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,249,10082386,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,264,10082416,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,254,10081491,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,253,10082467,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,250,10081492,tissue and gonads in same bag,Rexea solandri,Gemfish
37439002,N39.2,263,10082209,tissue and gonads in same bag,Rexea solandri,Gemfish
37038002,N39.2,289,10082196,(null),Urolophus cruciatus,Banded Stingaree
37038002,N39.2,265,10082166,(null),Urolophus cruciatus,Banded Stingaree
37038002,N39.2,144,NA,bagged whole,Urolophus cruciatus,Banded Stingaree
37038002,N39.2,210,10082094,immature,Urolophus cruciatus,Banded Stingaree
37264004,N39.2,281,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,204,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,194,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,179,NA,(null),Zeus faber,John Dory
37264004,N39.2,275,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,325,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,294,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,262,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,249,NA,gonad and otolith in same bag,Zeus faber,John Dory
37264004,N39.2,327,NA,gonad and otolith in same bag,Zeus faber,John Dory
37465006,N39.2,199,10083352,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.2,246,10082173,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.2,199,10082169,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.2,313,10082201,(null),Nelusetta ayraud,Ocean Jacket
37337062,N39.2,157,NA,bagged whole,Pseudocaranx georgianus,Silver Trevally
37445006,N39.2,212,10083319,tissue and gonads in same bag,Seriolella punctata,Silver Warehou
37445006,N39.2,198,10083351,tissue and gonads in same bag,Seriolella punctata,Silver Warehou
37445006,N39.2,195,10082097,tissue and gonads in same bag,Seriolella punctata,Silver Warehou
37330014,N39.2,208,10083281,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,133,10083348,gonad lost,Sillago flindersi,Eastern School Whiting
37330014,N39.2,142,10083288,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,222,10083279,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,167,10082551,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,217,10083317,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,173,10083278,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,166,10083314,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,162,10083316,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.2,224,10083277,(null),Sillago flindersi,Eastern School Whiting
37296001,N39.3,449,10083152,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,353,10083096,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,309,10083155,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,241,10083092,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,205,10083094,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,258,10083095,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,339,10083079,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,290,10083019,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,278,10083231,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.3,219,10083122,(null),Platycephalus richardsoni,Tiger Flathead
37445006,N39.3,202,10083209,(null),Seriolella punctata,Silver Warehou
37445006,N39.3,191,10083230,(null),Seriolella punctata,Silver Warehou
37445006,N39.3,208,10083259,(null),Seriolella punctata,Silver Warehou
37445006,N39.3,194,10083267,(null),Seriolella punctata,Silver Warehou
37445006,N39.3,195,10083265,(null),Seriolella punctata,Silver Warehou
37445006,N39.3,187,10083200,(null),Seriolella punctata,Silver Warehou
37445006,N39.3,190,10083266,(null),Seriolella punctata,Silver Warehou
37445005,N39.3,210,NA,(null),Seriolella brama,Blue Warehou
37445005,N39.3,187,NA,(null),Seriolella brama,Blue Warehou
37445005,N39.3,183,NA,(null),Seriolella brama,Blue Warehou
37258003,N39.3,117,10083264,(null),Centroberyx affinis,Redfish
37439002,N39.3,254,10083206,(null),Rexea solandri,Gemfish
37439002,N39.3,251,10083257,(null),Rexea solandri,Gemfish
37439002,N39.3,254,10083205,(null),Rexea solandri,Gemfish
37439002,N39.3,244,10083220,(null),Rexea solandri,Gemfish
37439002,N39.3,262,10083139,(null),Rexea solandri,Gemfish
37439002,N39.3,267,10083145,(null),Rexea solandri,Gemfish
37439002,N39.3,264,10083188,(null),Rexea solandri,Gemfish
37439002,N39.3,248,10083253,(null),Rexea solandri,Gemfish
37439002,N39.3,239,10083224,(null),Rexea solandri,Gemfish
37439002,N39.3,244,10083233,(null),Rexea solandri,Gemfish
37465006,N39.3,146,10083114,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.3,188,10083168,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.3,188,10083161,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.3,200,10083158,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.3,195,10083128,(null),Nelusetta ayraud,Ocean Jacket
37465006,N39.3,189,10083130,(null),Nelusetta ayraud,Ocean Jacket
37264004,N39.3,302,NA,(null),Zeus faber,John Dory
37264004,N39.3,301,NA,(null),Zeus faber,John Dory
37264004,N39.3,279,NA,(null),Zeus faber,John Dory
37264004,N39.3,239,NA,(null),Zeus faber,John Dory
37264004,N39.3,339,NA,(null),Zeus faber,John Dory
37038002,N39.3,298,10083326,(null),Urolophus cruciatus,Banded Stingaree
37038002,N39.3,256,10083181,(null),Urolophus cruciatus,Banded Stingaree
37264002,N39.3,169,10083069,(null),Cyttus australis,Silver Dory
37264002,N39.3,199,10083006,(null),Cyttus australis,Silver Dory
37287001,N39.3,148,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,130,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,107,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,216,10083241,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,145,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,135,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,120,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,150,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,141,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.3,146,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37330014,N39.3,160,10083329,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,205,10083196,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,170,10083250,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,196,10083201,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,173,10083192,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,207,10083255,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,152,10083234,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,173,10083299,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,158,10083212,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.3,167,10083186,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,168,10083011,shot2,Sillago flindersi,Eastern School Whiting
37330014,N41.1,158,10083065,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,164,10083005,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,171,10082978,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,159,10082917,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,171,10082926,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,188,10082986,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,189,10082914,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,212,10082951,(null),Sillago flindersi,Eastern School Whiting
37330014,N41.1,212,10080757,(null),Sillago flindersi,Eastern School Whiting
37038004,N41.1,355,10082941,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37264004,S3.3,263,NA,(null),Zeus faber,John Dory
37264004,S3.3,303,NA,(null),Zeus faber,John Dory
37264004,S3.3,321,NA,(null),Zeus faber,John Dory
37264004,S3.3,323,NA,(null),Zeus faber,John Dory
37264004,S3.3,357,NA,(null),Zeus faber,John Dory
37264004,S3.3,270,NA,(null),Zeus faber,John Dory
37264004,S3.3,187,NA,(null),Zeus faber,John Dory
37264004,S3.3,191,NA,(null),Zeus faber,John Dory
37264004,S3.3,254,NA,(null),Zeus faber,John Dory
37264004,S3.3,278,NA,(null),Zeus faber,John Dory
37296001,S3.3,330,10085135,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,393,10085132,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,297,10085197,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,413,10085169,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,247,10085361,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,365,10085359,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,345,10085196,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,277,10085026,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,373,10085056,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.3,430,10085161,(null),Platycephalus richardsoni,Tiger Flathead
37287001,S3.3,142,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,162,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,117,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,144,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,92,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,177,10085247,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,190,10085333,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,219,10085185,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,224,10085307,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.3,200,10085304,(null),Helicolenus percoides,Reef Ocean Perch
37445006,S3.3,224,10085332,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,202,10085385,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,213,10085370,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,227,10085343,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,197,10085346,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,199,10085349,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,198,10085389,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,175,10085391,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,192,10085126,(null),Seriolella punctata,Silver Warehou
37445006,S3.3,205,10085218,(null),Seriolella punctata,Silver Warehou
37264004,S3.2,86,NA,(null),Zeus faber,John Dory
37264004,S3.2,102,NA,(null),Zeus faber,John Dory
37264004,S3.2,135,NA,(null),Zeus faber,John Dory
37264004,S3.2,161,NA,(null),Zeus faber,John Dory
37264004,S3.2,172,NA,(null),Zeus faber,John Dory
37264004,S3.2,269,NA,(null),Zeus faber,John Dory
37264004,S3.2,326,NA,(null),Zeus faber,John Dory
37264004,S3.2,379,NA,(null),Zeus faber,John Dory
37264004,S3.2,377,NA,(null),Zeus faber,John Dory
37264004,S3.2,334,NA,(null),Zeus faber,John Dory
37296001,S3.2,279,10085150,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,354,10085213,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,326,10085209,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,271,10085208,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,331,10085148,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,286,10085047,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,245,10085046,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,254,10085371,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,327,10085317,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.2,238,10085351,(null),Platycephalus richardsoni,Tiger Flathead
37264002,S3.2,152,10085381,(null),Cyttus australis,Silver Dory
37264002,S3.2,154,10085324,(null),Cyttus australis,Silver Dory
37445006,S3.2,190,10085190,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,203,10085034,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,212,10085149,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,200,10085182,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,186,10085094,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,187,10084987,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,194,10084990,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,205,10085374,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,206,10085320,(null),Seriolella punctata,Silver Warehou
37445006,S3.2,199,10085312,(null),Seriolella punctata,Silver Warehou
37287001,S3.2,150,10085154,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,191,10085157,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,163,10085013,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,108,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,164,10085073,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,186,10085040,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,164,10085217,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,97,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,101,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.2,182,10085184,(null),Helicolenus percoides,Reef Ocean Perch
37038007,S3.2,389,10085130,(null),Urolophus viridis,Greenback Stingaree
37296001,S3.1,345,10085227,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,363,10085231,(null),Platycephalus richardsoni,Tiger Flathead
37038004,N41.1,386,10083058,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038001,N41.1,539,10082987,(null),Urolophus bucculentus,Sandyback Stingaree
37445006,N41.1,235,10083088,(null),Seriolella punctata,Silver Warehou
37445006,N41.1,228,10083057,(null),Seriolella punctata,Silver Warehou
37296001,N41.3,384,10082953,(null),Platycephalus richardsoni,Tiger Flathead
37445006,N41.3,198,10082965,shot1,Seriolella punctata,Silver Warehou
37445006,N41.3,201,10082968,(null),Seriolella punctata,Silver Warehou
37445006,N41.3,210,10082992,(null),Seriolella punctata,Silver Warehou
37445006,N41.3,200,10082933,(null),Seriolella punctata,Silver Warehou
37445006,N41.3,214,10082960,(null),Seriolella punctata,Silver Warehou
37445006,N41.3,203,10082863,(null),Seriolella punctata,Silver Warehou
37439002,N41.3,272,10082923,(null),Rexea solandri,Gemfish
37439002,N41.3,262,10082931,(null),Rexea solandri,Gemfish
37439002,N41.3,268,10082928,(null),Rexea solandri,Gemfish
37439002,N41.3,257,10082956,(null),Rexea solandri,Gemfish
37439002,N41.3,256,10083119,(null),Rexea solandri,Gemfish
37439002,N41.3,250,10082929,(null),Rexea solandri,Gemfish
37439002,N41.3,275,10082952,(null),Rexea solandri,Gemfish
37439002,N41.3,273,10083034,(null),Rexea solandri,Gemfish
37439002,N41.3,235,10083061,(null),Rexea solandri,Gemfish
37038007,N41.3,324,10083173,immature,Urolophus viridis,Greenback Stingaree
37038007,N41.3,323,10083147,immature,Urolophus viridis,Greenback Stingaree
37465006,N43.1,216,10082908,(null),Nelusetta ayraud,Ocean Jacket
37465006,N43.1,199,10081171,(null),Nelusetta ayraud,Ocean Jacket
37465006,N43.1,223,10082842,(null),Nelusetta ayraud,Ocean Jacket
37330014,N43.1,195,10082402,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,197,10081932,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,169,10082693,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,153,10081919,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,163,10082341,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,177,10081960,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,176,10081994,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,171,10082392,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,169,10082738,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.1,173,10082775,(null),Sillago flindersi,Eastern School Whiting
37296001,N43.1,347,10082805,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,337,10082737,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,262,10082764,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,337,10082766,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,285,10082761,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,278,10082906,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,299,10082909,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,299,10082902,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,337,10081881,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.1,285,10081880,(null),Platycephalus richardsoni,Tiger Flathead
37038004,N43.1,314,10082745,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.1,293,10082763,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038007,N43.1,374,10082776,(null),Urolophus viridis,Greenback Stingaree
37445006,N43.2,206,10082786,(null),Seriolella punctata,Silver Warehou
37439002,N43.2,255,10081159,(null),Rexea solandri,Gemfish
37439002,N43.2,257,10081172,(null),Rexea solandri,Gemfish
37439002,N43.2,244,10082796,(null),Rexea solandri,Gemfish
37439002,N43.2,271,10081111,(null),Rexea solandri,Gemfish
37439002,N43.2,265,10082811,(null),Rexea solandri,Gemfish
37439002,N43.2,264,10082804,(null),Rexea solandri,Gemfish
37439002,N43.2,260,10082778,(null),Rexea solandri,Gemfish
37439002,N43.2,264,10082643,(null),Rexea solandri,Gemfish
37439002,N43.2,294,10082700,(null),Rexea solandri,Gemfish
37439002,N43.2,260,10082704,(null),Rexea solandri,Gemfish
37296001,N43.2,462,10082709,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,433,10082674,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,366,10082646,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,261,10082735,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,354,10082801,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,312,10082784,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,391,10082803,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,316,10082780,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,214,10082800,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N43.2,229,10082742,(null),Platycephalus richardsoni,Tiger Flathead
37038007,N43.2,381,10082724,(null),Urolophus viridis,Greenback Stingaree
37330014,N43.2,183,10082769,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,164,10082768,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,197,10082719,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,223,10082722,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,178,10082777,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,214,10082671,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,220,10082644,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,158,10082752,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,188,10082701,(null),Sillago flindersi,Eastern School Whiting
37330014,N43.2,165,10082672,(null),Sillago flindersi,Eastern School Whiting
37038004,N43.2,366,10081080,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.2,380,10081110,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.2,411,10082843,developed eggs,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.2,279,10082905,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.2,286,10081188,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.2,370,10081170,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.2,139,NA,bagged whole,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37465006,N43.2,295,10081146,(null),Nelusetta ayraud,Ocean Jacket
37465006,N43.2,184,10081176,(null),Nelusetta ayraud,Ocean Jacket
37439002,N43.3,286,10082008,scavenging previous shot discards,Rexea solandri,Gemfish
37465006,N43.3,319,10082010,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,301,10081980,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,274,10082011,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,337,10082007,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,301,10081977,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,306,10082311,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,301,10081953,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,297,10081963,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,402,10082361,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37465006,N43.3,196,10081962,scavenging previous shot discards,Nelusetta ayraud,Ocean Jacket
37264002,N43.3,169,10081992,(null),Cyttus australis,Silver Dory
37264002,N43.3,389,10082022,(null),Cyttus australis,Silver Dory
37038004,N43.3,360,10082353,developing eggs,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038002,N43.3,346,10081912,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,321,10081981,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,329,10082023,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,352,10082414,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,318,10082384,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,355,10082366,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,313,10082429,(null),Urolophus cruciatus,Banded Stingaree
37038002,N43.3,346,10081321,(null),Urolophus cruciatus,Banded Stingaree
37038004,N43.3,255,10082396,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.3,294,10082424,developing eggs,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.3,354,10082281,recently pupped,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.3,329,10082363,developing eggs,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N43.3,276,10081954,developing eggs,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37296001,N45.1,473,10082919,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N45.1,471,10082957,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N45.1,272,10083059,(null),Platycephalus richardsoni,Tiger Flathead
37264004,N45.1,287,NA,(null),Zeus faber,John Dory
37264004,N45.1,221,NA,(null),Zeus faber,John Dory
37264004,N45.1,328,NA,(null),Zeus faber,John Dory
37264004,N45.1,378,NA,(null),Zeus faber,John Dory
37264004,N45.1,311,NA,(null),Zeus faber,John Dory
37264004,N45.1,295,NA,(null),Zeus faber,John Dory
37264004,N45.1,326,NA,(null),Zeus faber,John Dory
37038007,N45.1,394,10083086,(null),Urolophus viridis,Greenback Stingaree
37038007,N45.1,420,10083082,(null),Urolophus viridis,Greenback Stingaree
37038007,N45.1,365,10083056,(null),Urolophus viridis,Greenback Stingaree
37038007,N45.1,438,10083297,two pups,Urolophus viridis,Greenback Stingaree
37038007,N45.1,303,10083083,(null),Urolophus viridis,Greenback Stingaree
37038007,N45.1,395,10083023,developing eggs,Urolophus viridis,Greenback Stingaree
37038007,N45.1,383,10083085,developing eggs,Urolophus viridis,Greenback Stingaree
37038007,N45.1,350,10083025,(null),Urolophus viridis,Greenback Stingaree
37038007,N45.1,331,10082913,(null),Urolophus viridis,Greenback Stingaree
37038007,N45.1,344,10082942,(null),Urolophus viridis,Greenback Stingaree
37017001,N45.1,477,10082912,(null),Mustelus antarcticus,Gummy Shark
37287001,N45.1,256,10082698,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N45.1,225,10082617,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N45.1,199,10083013,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N45.1,216,10082667,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N45.1,223,10082728,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N45.1,200,10082697,(null),Helicolenus percoides,Reef Ocean Perch
37439002,N45.1,232,10083027,gonad too small to sample,Rexea solandri,Gemfish
37228002,N45.2,723,10082621,(null),Genypterus blacodes,Pink Ling
37228002,N45.2,629,10083146,(null),Genypterus blacodes,Pink Ling
37228002,N45.2,538,10083175,(null),Genypterus blacodes,Pink Ling
37228002,N45.2,483,10082647,gonad too small,Genypterus blacodes,Pink Ling
37228002,N45.2,888,10082677,(null),Genypterus blacodes,Pink Ling
37228002,N45.2,581,10082817,(null),Genypterus blacodes,Pink Ling
